id,company_name,establishment_name,ein,street_address,city,state,zip_code,naics_code,industry_description,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_poisonings,total_respiratory_conditions,total_skin_disorders,total_hearing_loss,total_other_illnesses,establishment_id,establishment_type,size,year_filing_for,created_timestamp,change_reason
683,SYNTHETIC COMPANY 00682,SYNTHETIC SITE 00682,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,31,53718,1,0,2,2,2,14,8,6,0,0,0,0,0,100682,1,2,2021,1/1/2022,
684,SYNTHETIC COMPANY 00683,SYNTHETIC SITE 00683,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,31,54202,1,0,0,0,1,0,0,1,0,0,0,0,0,100683,1,2,2021,1/1/2022,
685,SYNTHETIC COMPANY 00684,SYNTHETIC SITE 00684,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,19,31541,2,0,0,0,0,0,0,0,0,0,0,0,0,100684,1,2,2021,1/1/2022,
686,SYNTHETIC COMPANY 00685,SYNTHETIC SITE 00685,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,37,63583,2,0,0,0,0,0,0,0,0,0,0,0,0,100685,1,2,2021,1/1/2022,
687,SYNTHETIC COMPANY 00686,SYNTHETIC SITE 00686,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,201,415008,1,0,0,1,1,0,4,2,0,0,0,0,0,100686,1,2,2021,1/1/2022,
688,SYNTHETIC COMPANY 00687,SYNTHETIC SITE 00687,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,30,62735,2,0,0,0,0,0,0,0,0,0,0,0,0,100687,1,2,2021,1/1/2022,
689,SYNTHETIC COMPANY 00688,SYNTHETIC SITE 00688,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,133,216402,2,0,0,0,0,0,0,0,0,0,0,0,0,100688,1,2,2021,1/1/2022,
690,SYNTHETIC COMPANY 00689,SYNTHETIC SITE 00689,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,34,84696,1,0,0,0,1,0,0,1,0,0,0,0,0,100689,1,2,2021,1/1/2022,
691,SYNTHETIC COMPANY 00690,SYNTHETIC SITE 00690,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,59,124704,1,0,0,2,2,0,8,4,0,0,0,0,0,100690,1,2,2021,1/1/2022,
692,SYNTHETIC COMPANY 00691,SYNTHETIC SITE 00691,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,16,28068,2,0,0,0,0,0,0,0,0,0,0,0,0,100691,1,2,2021,1/1/2022,
693,SYNTHETIC COMPANY 00692,SYNTHETIC SITE 00692,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,118,157079,2,0,0,0,0,0,0,0,0,0,0,0,0,100692,1,2,2021,1/1/2022,
694,SYNTHETIC COMPANY 00693,SYNTHETIC SITE 00693,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,36,66871,1,0,1,0,0,7,0,1,0,0,0,0,0,100693,1,2,2021,1/1/2022,
695,SYNTHETIC COMPANY 00694,SYNTHETIC SITE 00694,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,72,134307000,1,0,0,2,0,0,8,2,0,0,0,0,0,100694,1,2,2021,1/1/2022,
696,SYNTHETIC COMPANY 00695,SYNTHETIC SITE 00695,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,18,34200,2,0,0,0,0,0,0,0,0,0,0,0,0,100695,1,2,2021,1/1/2022,
697,SYNTHETIC COMPANY 00696,SYNTHETIC SITE 00696,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,11,20115,2,0,0,0,0,0,0,0,0,0,0,0,0,100696,1,2,2021,1/1/2022,
698,SYNTHETIC COMPANY 00697,SYNTHETIC SITE 00697,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,62,121244,2,0,0,0,0,0,0,0,0,0,0,0,0,100697,1,2,2021,1/1/2022,
699,SYNTHETIC COMPANY 00698,SYNTHETIC SITE 00698,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,148,351298000,1,0,0,1,0,0,4,1,0,0,0,0,0,100698,1,2,2021,1/1/2022,
700,SYNTHETIC COMPANY 00699,SYNTHETIC SITE 00699,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,20,47005,2,0,0,0,0,0,0,0,0,0,0,0,0,100699,1,2,2021,1/1/2022,
701,SYNTHETIC COMPANY 00700,SYNTHETIC SITE 00700,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,50,92404,2,0,0,0,0,0,0,0,0,0,0,0,0,100700,1,2,2021,1/1/2022,
702,SYNTHETIC COMPANY 00701,SYNTHETIC SITE 00701,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,173,304662,1,0,6,4,3,42,16,13,0,0,0,0,0,100701,1,2,2021,1/1/2022,
703,SYNTHETIC COMPANY 00702,SYNTHETIC SITE 00702,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,24,39757,2,0,0,0,0,0,0,0,0,0,0,0,0,100702,1,2,2021,1/1/2022,
704,SYNTHETIC COMPANY 00703,SYNTHETIC SITE 00703,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,48,103560,1,0,0,0,1,0,0,1,0,0,0,0,0,100703,1,2,2021,1/1/2022,
705,SYNTHETIC COMPANY 00704,SYNTHETIC SITE 00704,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,109,195405,2,0,0,0,0,0,0,0,0,0,0,0,0,100704,1,2,2021,1/1/2022,
706,SYNTHETIC COMPANY 00705,SYNTHETIC SITE 00705,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,90,171878,1,0,0,0,1,0,0,1,0,0,0,0,0,100705,1,2,2021,1/1/2022,
707,SYNTHETIC COMPANY 00706,SYNTHETIC SITE 00706,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,61,103737,1,0,0,1,0,0,4,1,0,0,0,0,0,100706,1,2,2021,1/1/2022,
708,SYNTHETIC COMPANY 00707,SYNTHETIC SITE 00707,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,63,110049,1,0,0,0,1,0,0,1,0,0,0,0,0,100707,1,2,2021,1/1/2022,
709,SYNTHETIC COMPANY 00708,SYNTHETIC SITE 00708,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,36,63473,1,0,1,1,0,7,4,2,0,0,0,0,0,100708,1,2,2021,1/1/2022,
710,SYNTHETIC COMPANY 00709,SYNTHETIC SITE 00709,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,49,88849,2,0,0,0,0,0,0,0,0,0,0,0,0,100709,1,2,2021,1/1/2022,
711,SYNTHETIC COMPANY 00710,SYNTHETIC SITE 00710,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,205,363369,2,0,0,0,0,0,0,0,0,0,0,0,0,100710,1,2,2021,1/1/2022,
712,SYNTHETIC COMPANY 00711,SYNTHETIC SITE 00711,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,19,30464,2,0,0,0,0,0,0,0,0,0,0,0,0,100711,1,2,2021,1/1/2022,
713,SYNTHETIC COMPANY 00712,SYNTHETIC SITE 00712,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,37,69917,1,0,0,0,1,0,0,1,0,0,0,0,0,100712,1,2,2021,1/1/2022,
714,SYNTHETIC COMPANY 00713,SYNTHETIC SITE 00713,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,90,140844,1,0,0,0,1,0,0,1,0,0,0,0,0,100713,1,2,2021,1/1/2022,
715,SYNTHETIC COMPANY 00714,SYNTHETIC SITE 00714,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,58,125764,1,0,1,0,1,7,0,2,0,0,0,0,0,100714,1,2,2021,1/1/2022,
716,SYNTHETIC COMPANY 00715,SYNTHETIC SITE 00715,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,43,76810,2,0,0,0,0,0,0,0,0,0,0,0,0,100715,1,2,2021,1/1/2022,
717,SYNTHETIC COMPANY 00716,SYNTHETIC SITE 00716,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,276,447828,2,0,0,0,0,0,0,0,0,0,0,0,0,100716,1,2,2021,1/1/2022,
718,SYNTHETIC COMPANY 00717,SYNTHETIC SITE 00717,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,9,15308,1,0,1,0,0,7,0,1,0,0,0,0,0,100717,1,2,2021,1/1/2022,
719,SYNTHETIC COMPANY 00718,SYNTHETIC SITE 00718,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,7,14957,2,0,0,0,0,0,0,0,0,0,0,0,0,100718,1,2,2021,1/1/2022,
720,SYNTHETIC COMPANY 00719,SYNTHETIC SITE 00719,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,142,306232,1,0,5,0,2,35,0,7,0,0,0,0,0,100719,1,2,2021,1/1/2022,
721,SYNTHETIC COMPANY 00720,SYNTHETIC SITE 00720,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,21,29106,2,0,0,0,0,0,0,0,0,0,0,0,0,100720,1,2,2021,1/1/2022,
722,SYNTHETIC COMPANY 00721,SYNTHETIC SITE 00721,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,531,885823,1,0,1,0,1,7,0,2,0,0,0,0,0,100721,1,2,2021,1/1/2022,
723,SYNTHETIC COMPANY 00722,SYNTHETIC SITE 00722,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,19,25394,2,0,0,0,0,0,0,0,0,0,0,0,0,100722,1,2,2021,1/1/2022,
724,SYNTHETIC COMPANY 00723,SYNTHETIC SITE 00723,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,88,175859,2,0,0,0,0,0,0,0,0,0,0,0,0,100723,1,2,2021,1/1/2022,
725,SYNTHETIC COMPANY 00724,SYNTHETIC SITE 00724,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,45,79017,1,0,0,1,0,0,4,1,0,0,0,0,0,100724,1,2,2021,1/1/2022,
726,SYNTHETIC COMPANY 00725,SYNTHETIC SITE 00725,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,10,18104,2,0,0,0,0,0,0,0,0,0,0,0,0,100725,1,2,2021,1/1/2022,
727,SYNTHETIC COMPANY 00726,SYNTHETIC SITE 00726,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,304,605585,1,0,1,2,4,7,8,7,0,0,0,0,0,100726,1,2,2021,1/1/2022,
728,SYNTHETIC COMPANY 00727,SYNTHETIC SITE 00727,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,49,103904,2,0,0,0,0,0,0,0,0,0,0,0,0,100727,1,2,2021,1/1/2022,
729,SYNTHETIC COMPANY 00728,SYNTHETIC SITE 00728,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,139,199253,1,0,0,2,0,0,8,2,0,0,0,0,0,100728,1,2,2021,1/1/2022,
730,SYNTHETIC COMPANY 00729,SYNTHETIC SITE 00729,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,29,49037,2,0,0,0,0,0,0,0,0,0,0,0,0,100729,1,2,2021,1/1/2022,
731,SYNTHETIC COMPANY 00730,SYNTHETIC SITE 00730,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,18,30405,1,0,0,0,1,0,0,1,0,0,0,0,0,100730,1,2,2021,1/1/2022,
732,SYNTHETIC COMPANY 00731,SYNTHETIC SITE 00731,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,181,289190,1,0,4,3,7,28,12,14,0,0,0,0,0,100731,1,2,2021,1/1/2022,
733,SYNTHETIC COMPANY 00732,SYNTHETIC SITE 00732,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,53,109593,1,0,0,1,2,0,4,3,0,0,0,0,0,100732,1,2,2021,1/1/2022,
734,SYNTHETIC COMPANY 00733,SYNTHETIC SITE 00733,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,30,50523,2,0,0,0,0,0,0,0,0,0,0,0,0,100733,1,2,2021,1/1/2022,
735,SYNTHETIC COMPANY 00734,SYNTHETIC SITE 00734,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,55,97822,2,0,0,0,0,0,0,0,0,0,0,0,0,100734,1,2,2021,1/1/2022,
736,SYNTHETIC COMPANY 00735,SYNTHETIC SITE 00735,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,10,21647,2,0,0,0,0,0,0,0,0,0,0,0,0,100735,1,2,2021,1/1/2022,
737,SYNTHETIC COMPANY 00736,SYNTHETIC SITE 00736,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,264,462565,1,0,3,0,2,21,0,5,0,0,0,0,0,100736,1,2,2021,1/1/2022,
738,SYNTHETIC COMPANY 00737,SYNTHETIC SITE 00737,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,40,82926,2,0,0,0,0,0,0,0,0,0,0,0,0,100737,1,2,2021,1/1/2022,
739,SYNTHETIC COMPANY 00738,SYNTHETIC SITE 00738,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,37,77863,2,0,0,0,0,0,0,0,0,0,0,0,0,100738,1,2,2021,1/1/2022,
740,SYNTHETIC COMPANY 00739,SYNTHETIC SITE 00739,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,12,25870,1,0,1,0,0,7,0,1,0,0,0,0,0,100739,1,2,2021,1/1/2022,
741,SYNTHETIC COMPANY 00740,SYNTHETIC SITE 00740,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,83,149501,1,0,0,3,1,0,12,4,0,0,0,0,0,100740,1,2,2021,1/1/2022,
742,SYNTHETIC COMPANY 00741,SYNTHETIC SITE 00741,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,19,42607,2,0,0,0,0,0,0,0,0,0,0,0,0,100741,1,2,2021,1/1/2022,
743,SYNTHETIC COMPANY 00742,SYNTHETIC SITE 00742,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,28,44262,1,0,1,0,0,7,0,1,0,0,0,0,0,100742,1,2,2021,1/1/2022,
744,SYNTHETIC COMPANY 00743,SYNTHETIC SITE 00743,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,89,169296,1,0,4,2,0,28,8,6,0,0,0,0,0,100743,1,2,2021,1/1/2022,
745,SYNTHETIC COMPANY 00744,SYNTHETIC SITE 00744,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,326,351413,1,0,5,1,6,35,4,12,0,0,0,0,0,100744,1,2,2021,1/1/2022,
746,SYNTHETIC COMPANY 00745,SYNTHETIC SITE 00745,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,96,181283,2,0,0,0,0,0,0,0,0,0,0,0,0,100745,1,2,2021,1/1/2022,
747,SYNTHETIC COMPANY 00746,SYNTHETIC SITE 00746,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,7,11599,2,0,0,0,0,0,0,0,0,0,0,0,0,100746,1,2,2021,1/1/2022,
748,SYNTHETIC COMPANY 00747,SYNTHETIC SITE 00747,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,40,78912,2,0,0,0,0,0,0,0,0,0,0,0,0,100747,1,2,2021,1/1/2022,
749,SYNTHETIC COMPANY 00748,SYNTHETIC SITE 00748,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,19,37437,2,0,0,0,0,0,0,0,0,0,0,0,0,100748,1,2,2021,1/1/2022,
750,SYNTHETIC COMPANY 00749,SYNTHETIC SITE 00749,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,217,428311,1,0,2,0,1,14,0,3,0,0,0,0,0,100749,1,2,2021,1/1/2022,
751,SYNTHETIC COMPANY 00750,SYNTHETIC SITE 00750,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,31,60936,1,0,1,1,0,7,4,2,0,0,0,0,0,100750,1,2,2021,1/1/2022,
752,SYNTHETIC COMPANY 00751,SYNTHETIC SITE 00751,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,59,96999,2,0,0,0,0,0,0,0,0,0,0,0,0,100751,1,2,2021,1/1/2022,
753,SYNTHETIC COMPANY 00752,SYNTHETIC SITE 00752,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,52,102849,2,0,0,0,0,0,0,0,0,0,0,0,0,100752,1,2,2021,1/1/2022,
754,SYNTHETIC COMPANY 00753,SYNTHETIC SITE 00753,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,148,254329,1,0,1,0,6,7,0,7,0,0,0,0,0,100753,1,2,2021,1/1/2022,
755,SYNTHETIC COMPANY 00754,SYNTHETIC SITE 00754,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,116,201557,2,0,0,0,0,0,0,0,0,0,0,0,0,100754,1,2,2021,1/1/2022,
756,SYNTHETIC COMPANY 00755,SYNTHETIC SITE 00755,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,28,59269,1,0,0,0,1,0,0,1,0,0,0,0,0,100755,1,2,2021,1/1/2022,
757,SYNTHETIC COMPANY 00756,SYNTHETIC SITE 00756,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,450,671847,1,0,14,3,13,98,12,30,0,0,0,0,0,100756,1,2,2021,1/1/2022,
758,SYNTHETIC COMPANY 00757,SYNTHETIC SITE 00757,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,23,49564,2,0,0,0,0,0,0,0,0,0,0,0,0,100757,1,2,2021,1/1/2022,
759,SYNTHETIC COMPANY 00758,SYNTHETIC SITE 00758,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,40,84322,1,0,1,0,0,7,0,1,0,0,0,0,0,100758,1,2,2021,1/1/2022,
760,SYNTHETIC COMPANY 00759,SYNTHETIC SITE 00759,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,33,54217,1,0,0,1,0,0,4,1,0,0,0,0,0,100759,1,2,2021,1/1/2022,
761,SYNTHETIC COMPANY 00760,SYNTHETIC SITE 00760,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,32,62107,2,0,0,0,0,0,0,0,0,0,0,0,0,100760,1,2,2021,1/1/2022,
762,SYNTHETIC COMPANY 00761,SYNTHETIC SITE 00761,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,11,26811,1,0,0,1,0,0,4,1,0,0,0,0,0,100761,1,2,2021,1/1/2022,
763,SYNTHETIC COMPANY 00762,SYNTHETIC SITE 00762,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,91,217179,2,0,0,0,0,0,0,0,0,0,0,0,0,100762,1,2,2021,1/1/2022,
764,SYNTHETIC COMPANY 00763,SYNTHETIC SITE 00763,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,44,83677,1,0,0,1,0,0,4,1,0,0,0,0,0,100763,1,2,2021,1/1/2022,
765,SYNTHETIC COMPANY 00764,SYNTHETIC SITE 00764,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,78,98137,2,0,0,0,0,0,0,0,0,0,0,0,0,100764,1,2,2021,1/1/2022,
766,SYNTHETIC COMPANY 00765,SYNTHETIC SITE 00765,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,44,89596,1,0,0,0,1,0,0,1,0,0,0,0,0,100765,1,2,2021,1/1/2022,
767,SYNTHETIC COMPANY 00766,SYNTHETIC SITE 00766,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,51,73800,1,0,1,0,2,7,0,3,0,0,0,0,0,100766,1,2,2021,1/1/2022,
768,SYNTHETIC COMPANY 00767,SYNTHETIC SITE 00767,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,1001,2224554,1,0,28,25,48,196,100,101,0,0,0,0,0,100767,1,2,2021,1/1/2022,
769,SYNTHETIC COMPANY 00768,SYNTHETIC SITE 00768,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,20,31741,2,0,0,0,0,0,0,0,0,0,0,0,0,100768,1,2,2021,1/1/2022,
770,SYNTHETIC COMPANY 00769,SYNTHETIC SITE 00769,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,28,61385,1,0,1,1,1,7,4,3,0,0,0,0,0,100769,1,2,2021,1/1/2022,
771,SYNTHETIC COMPANY 00770,SYNTHETIC SITE 00770,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,5,10025,1,0,1,0,0,7,0,1,0,0,0,0,0,100770,1,2,2021,1/1/2022,
772,SYNTHETIC COMPANY 00771,SYNTHETIC SITE 00771,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,23,41941000,2,0,0,0,0,0,0,0,0,0,0,0,0,100771,1,2,2021,1/1/2022,
773,SYNTHETIC COMPANY 00772,SYNTHETIC SITE 00772,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,1061,1661304,1,0,1,3,2,7,12,6,0,0,0,0,0,100772,1,2,2021,1/1/2022,
774,SYNTHETIC COMPANY 00773,SYNTHETIC SITE 00773,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,262,403759,1,0,27,15,23,189,60,65,0,0,0,0,0,100773,1,2,2021,1/1/2022,
775,SYNTHETIC COMPANY 00774,SYNTHETIC SITE 00774,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,102,188292,1,0,0,0,2,0,0,2,0,0,0,0,0,100774,1,2,2021,1/1/2022,
776,SYNTHETIC COMPANY 00775,SYNTHETIC SITE 00775,,1 Example Way,Nowhere,ZZ,00000,3115,SYNTHETIC INDUSTRY,28,42250,1,0,2,0,1,14,0,3,0,0,0,0,0,100775,1,2,2021,1/1/2022,
777,SYNTHETIC COMPANY 00776,SYNTHETIC SITE 00776,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,89,194746,1,0,0,1,0,0,4,1,0,0,0,0,0,100776,1,2,2021,1/1/2022,
778,SYNTHETIC COMPANY 00777,SYNTHETIC SITE 00777,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,373,649692,1,0,0,0,1,0,0,1,0,0,0,0,0,100777,1,2,2021,1/1/2022,
779,SYNTHETIC COMPANY 00778,SYNTHETIC SITE 00778,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,16,30924,2,0,0,0,0,0,0,0,0,0,0,0,0,100778,1,2,2021,1/1/2022,
780,SYNTHETIC COMPANY 00779,SYNTHETIC SITE 00779,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,108,169897,2,0,0,0,0,0,0,0,0,0,0,0,0,100779,1,2,2021,1/1/2022,
781,SYNTHETIC COMPANY 00780,SYNTHETIC SITE 00780,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,148,258963,1,0,2,1,1,14,4,4,0,0,0,0,0,100780,1,2,2021,1/1/2022,
782,SYNTHETIC COMPANY 00781,SYNTHETIC SITE 00781,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,278,487775,2,0,0,0,0,0,0,0,0,0,0,0,0,100781,1,2,2021,1/1/2022,
783,SYNTHETIC COMPANY 00782,SYNTHETIC SITE 00782,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,21,44042,2,0,0,0,0,0,0,0,0,0,0,0,0,100782,1,2,2021,1/1/2022,
784,SYNTHETIC COMPANY 00783,SYNTHETIC SITE 00783,,1 Example Way,Nowhere,ZZ,00000,6221,SYNTHETIC INDUSTRY,85,1513330,1,0,0,1,1,0,4,2,0,0,0,0,0,100783,1,2,2021,1/1/2022,
785,SYNTHETIC COMPANY 00784,SYNTHETIC SITE 00784,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,355,745052,1,0,1,0,2,7,0,3,0,0,0,0,0,100784,1,2,2021,1/1/2022,
786,SYNTHETIC COMPANY 00785,SYNTHETIC SITE 00785,,1 Example Way,Nowhere,ZZ,00000,4841,SYNTHETIC INDUSTRY,13,20774,1,0,0,1,0,0,4,1,0,0,0,0,0,100785,1,2,2021,1/1/2022,
787,SYNTHETIC COMPANY 00786,SYNTHETIC SITE 00786,,1 Example Way,Nowhere,ZZ,00000,3252,SYNTHETIC INDUSTRY,50,94617,1,0,3,0,1,21,0,4,0,0,0,0,0,100786,1,2,2021,1/1/2022,
788,SYNTHETIC COMPANY 00787,SYNTHETIC SITE 00787,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,14,21514,2,0,0,0,0,0,0,0,0,0,0,0,0,100787,1,2,2021,1/1/2022,
789,SYNTHETIC COMPANY 00788,SYNTHETIC SITE 00788,,1 Example Way,Nowhere,ZZ,00000,3251,SYNTHETIC INDUSTRY,35,73419,1,0,0,0,2,0,0,2,0,0,0,0,0,100788,1,2,2021,1/1/2022,
790,SYNTHETIC COMPANY 00789,SYNTHETIC SITE 00789,,1 Example Way,Nowhere,ZZ,00000,3328,SYNTHETIC INDUSTRY,88,124380,2,0,0,0,0,0,0,0,0,0,0,0,0,100789,1,2,2021,1/1/2022,
791,SYNTHETIC COMPANY 00790,SYNTHETIC SITE 00790,,1 Example Way,Nowhere,ZZ,00000,2361,SYNTHETIC INDUSTRY,49,1083390,2,0,0,0,0,0,0,0,0,0,0,0,0,100790,1,2,2021,1/1/2022,
792,SYNTHETIC COMPANY 00791,SYNTHETIC SITE 00791,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,23,40495,1,0,0,1,1,0,4,2,0,0,0,0,0,100791,1,2,2021,1/1/2022,
793,SYNTHETIC COMPANY 00792,SYNTHETIC SITE 00792,,1 Example Way,Nowhere,ZZ,00000,4451,SYNTHETIC INDUSTRY,70,123801,1,0,1,0,0,7,0,1,0,0,0,0,0,100792,1,2,2021,1/1/2022,
