id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,change_reason,created_timestamp,year_filing_for
10001,SYNTHETIC SITE 01000,101000,,SYNTHETIC COMPANY 01000,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,15,27757,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10002,SYNTHETIC SITE 01001,101001,,SYNTHETIC COMPANY 01001,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,77,159698,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
10003,SYNTHETIC SITE 01002,101002,,SYNTHETIC COMPANY 01002,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,21,54715,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10004,SYNTHETIC SITE 01003,101003,,SYNTHETIC COMPANY 01003,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,5,9856,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10005,SYNTHETIC SITE 01004,101004,,SYNTHETIC COMPANY 01004,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,79,133236,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10006,SYNTHETIC SITE 01005,101005,,SYNTHETIC COMPANY 01005,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,292,543195,1,0,2,2,1,14,8,5,0,0,0,0,0,,1/1/2025,2024
10007,SYNTHETIC SITE 01006,101006,,SYNTHETIC COMPANY 01006,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,358,647863,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
10008,SYNTHETIC SITE 01007,101007,,SYNTHETIC COMPANY 01007,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,189,375314,1,0,12,5,12,84,20,29,0,0,0,0,0,,1/1/2025,2024
10009,SYNTHETIC SITE 01008,101008,,SYNTHETIC COMPANY 01008,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,89,138980,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10010,SYNTHETIC SITE 01009,101009,,SYNTHETIC COMPANY 01009,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,17,28532,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10011,SYNTHETIC SITE 01010,101010,,SYNTHETIC COMPANY 01010,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,81,160900,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10012,SYNTHETIC SITE 01011,101011,,SYNTHETIC COMPANY 01011,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,24,40701,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10013,SYNTHETIC SITE 01012,101012,,SYNTHETIC COMPANY 01012,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,32,53983,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
10014,SYNTHETIC SITE 01013,101013,,SYNTHETIC COMPANY 01013,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,15,24506,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10015,SYNTHETIC SITE 01014,101014,,SYNTHETIC COMPANY 01014,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,83,136017,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10016,SYNTHETIC SITE 01015,101015,,SYNTHETIC COMPANY 01015,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,120,235465,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10017,SYNTHETIC SITE 01016,101016,,SYNTHETIC COMPANY 01016,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,43,97577,1,0,1,1,0,7,4,2,0,0,0,0,0,,1/1/2025,2024
10018,SYNTHETIC SITE 01017,101017,,SYNTHETIC COMPANY 01017,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,78,154370,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10019,SYNTHETIC SITE 01018,101018,,SYNTHETIC COMPANY 01018,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,29,56870,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10020,SYNTHETIC SITE 01019,101019,,SYNTHETIC COMPANY 01019,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,23,48512,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10021,SYNTHETIC SITE 01020,101020,,SYNTHETIC COMPANY 01020,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,42,86197,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10022,SYNTHETIC SITE 01021,101021,,SYNTHETIC COMPANY 01021,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,154,229388,1,0,0,2,1,0,8,3,0,0,0,0,0,,1/1/2025,2024
10023,SYNTHETIC SITE 01022,101022,,SYNTHETIC COMPANY 01022,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,285,581337,1,0,9,0,1,63,0,10,0,0,0,0,0,,1/1/2025,2024
10024,SYNTHETIC SITE 01023,101023,,SYNTHETIC COMPANY 01023,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,83,151379,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10025,SYNTHETIC SITE 01024,101024,,SYNTHETIC COMPANY 01024,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,76,114230,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10026,SYNTHETIC SITE 01025,101025,,SYNTHETIC COMPANY 01025,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,60,140737,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10027,SYNTHETIC SITE 01026,101026,,SYNTHETIC COMPANY 01026,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,73,152894,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10028,SYNTHETIC SITE 01027,101027,,SYNTHETIC COMPANY 01027,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,171,231091,1,0,3,3,4,21,12,10,0,0,0,0,0,,1/1/2025,2024
10029,SYNTHETIC SITE 01028,101028,,SYNTHETIC COMPANY 01028,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,3,4610,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10030,SYNTHETIC SITE 01029,101029,,SYNTHETIC COMPANY 01029,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,248,443616,1,0,13,7,18,91,28,38,0,0,0,0,0,,1/1/2025,2024
10031,SYNTHETIC SITE 01030,101030,,SYNTHETIC COMPANY 01030,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,216,406490,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10032,SYNTHETIC SITE 01031,101031,,SYNTHETIC COMPANY 01031,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,16,41402,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10033,SYNTHETIC SITE 01032,101032,,SYNTHETIC COMPANY 01032,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,74,115143,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10034,SYNTHETIC SITE 01033,101033,,SYNTHETIC COMPANY 01033,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,16,24129,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10035,SYNTHETIC SITE 01034,101034,,SYNTHETIC COMPANY 01034,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,387,649211,1,0,2,2,3,14,8,7,0,0,0,0,0,,1/1/2025,2024
10036,SYNTHETIC SITE 01035,101035,,SYNTHETIC COMPANY 01035,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,132,198126,1,0,0,0,4,0,0,4,0,0,0,0,0,,1/1/2025,2024
10037,SYNTHETIC SITE 01036,101036,,SYNTHETIC COMPANY 01036,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,360,629194,1,0,1,2,1,7,8,4,0,0,0,0,0,,1/1/2025,2024
10038,SYNTHETIC SITE 01037,101037,,SYNTHETIC COMPANY 01037,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,72,133931,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10039,SYNTHETIC SITE 01038,101038,,SYNTHETIC COMPANY 01038,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,4,7360,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10040,SYNTHETIC SITE 01039,101039,,SYNTHETIC COMPANY 01039,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,25,54114,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10041,SYNTHETIC SITE 01040,101040,,SYNTHETIC COMPANY 01040,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,30,58985,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10042,SYNTHETIC SITE 01041,101041,,SYNTHETIC COMPANY 01041,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,172,267929,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10043,SYNTHETIC SITE 01042,101042,,SYNTHETIC COMPANY 01042,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,8,17440,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10044,SYNTHETIC SITE 01043,101043,,SYNTHETIC COMPANY 01043,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,23,39889,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10045,SYNTHETIC SITE 01044,101044,,SYNTHETIC COMPANY 01044,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,74,134375,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10046,SYNTHETIC SITE 01045,101045,,SYNTHETIC COMPANY 01045,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,42,77582,1,0,1,0,2,7,0,3,0,0,0,0,0,,1/1/2025,2024
10047,SYNTHETIC SITE 01046,101046,,SYNTHETIC COMPANY 01046,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,48,77108,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10048,SYNTHETIC SITE 01047,101047,,SYNTHETIC COMPANY 01047,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,219,410968,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10049,SYNTHETIC SITE 01048,101048,,SYNTHETIC COMPANY 01048,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,203,323616,1,0,3,3,7,21,12,13,0,0,0,0,0,,1/1/2025,2024
10050,SYNTHETIC SITE 01049,101049,,SYNTHETIC COMPANY 01049,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,290,554817,1,0,0,1,1,0,4,2,0,0,0,0,0,,1/1/2025,2024
10051,SYNTHETIC SITE 01050,101050,,SYNTHETIC COMPANY 01050,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,78,149205,1,0,0,1,1,0,4,2,0,0,0,0,0,,1/1/2025,2024
10052,SYNTHETIC SITE 01051,101051,,SYNTHETIC COMPANY 01051,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,102,200824,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
10053,SYNTHETIC SITE 01052,101052,,SYNTHETIC COMPANY 01052,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,86,192980,1,0,4,5,3,28,20,12,0,0,0,0,0,,1/1/2025,2024
10054,SYNTHETIC SITE 01053,101053,,SYNTHETIC COMPANY 01053,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,16,28972,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10055,SYNTHETIC SITE 01054,101054,,SYNTHETIC COMPANY 01054,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,364,620159,1,0,16,11,16,112,44,43,0,0,0,0,0,,1/1/2025,2024
10056,SYNTHETIC SITE 01055,101055,,SYNTHETIC COMPANY 01055,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,179,404777,1,0,0,0,2,0,0,2,0,0,0,0,0,,1/1/2025,2024
10057,SYNTHETIC SITE 01056,101056,,SYNTHETIC COMPANY 01056,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,57,95725,1,0,1,2,2,7,8,5,0,0,0,0,0,,1/1/2025,2024
10058,SYNTHETIC SITE 01057,101057,,SYNTHETIC COMPANY 01057,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,202,328848,1,0,3,4,7,21,16,14,0,0,0,0,0,,1/1/2025,2024
10059,SYNTHETIC SITE 01058,101058,,SYNTHETIC COMPANY 01058,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,304,531534,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10060,SYNTHETIC SITE 01059,101059,,SYNTHETIC COMPANY 01059,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,42,71367,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10061,SYNTHETIC SITE 01060,101060,,SYNTHETIC COMPANY 01060,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,385,605122,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10062,SYNTHETIC SITE 01061,101061,,SYNTHETIC COMPANY 01061,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,29,67690,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10063,SYNTHETIC SITE 01062,101062,,SYNTHETIC COMPANY 01062,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,21,40423,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
10064,SYNTHETIC SITE 01063,101063,,SYNTHETIC COMPANY 01063,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,690,1268694,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10065,SYNTHETIC SITE 01064,101064,,SYNTHETIC COMPANY 01064,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,533,927657,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10066,SYNTHETIC SITE 01065,101065,,SYNTHETIC COMPANY 01065,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,20,38935,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10067,SYNTHETIC SITE 01066,101066,,SYNTHETIC COMPANY 01066,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,42,70213,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10068,SYNTHETIC SITE 01067,101067,,SYNTHETIC COMPANY 01067,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,459,913302,1,0,2,3,0,14,12,5,0,0,0,0,0,,1/1/2025,2024
10069,SYNTHETIC SITE 01068,101068,,SYNTHETIC COMPANY 01068,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,28,59270,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10070,SYNTHETIC SITE 01069,101069,,SYNTHETIC COMPANY 01069,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,39,49915,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10071,SYNTHETIC SITE 01070,101070,,SYNTHETIC COMPANY 01070,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,35,57291,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10072,SYNTHETIC SITE 01071,101071,,SYNTHETIC COMPANY 01071,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,5,6972,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10073,SYNTHETIC SITE 01072,101072,,SYNTHETIC COMPANY 01072,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,14,24206,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10074,SYNTHETIC SITE 01073,101073,,SYNTHETIC COMPANY 01073,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,104,255795,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10075,SYNTHETIC SITE 01074,101074,,SYNTHETIC COMPANY 01074,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,162,306139,1,0,2,1,2,14,4,5,0,0,0,0,0,,1/1/2025,2024
10076,SYNTHETIC SITE 01075,101075,,SYNTHETIC COMPANY 01075,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,13,23312,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10077,SYNTHETIC SITE 01076,101076,,SYNTHETIC COMPANY 01076,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,18,30653,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10078,SYNTHETIC SITE 01077,101077,,SYNTHETIC COMPANY 01077,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,320,811526,1,0,1,1,0,7,4,2,0,0,0,0,0,,1/1/2025,2024
10079,SYNTHETIC SITE 01078,101078,,SYNTHETIC COMPANY 01078,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,5,8603,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10080,SYNTHETIC SITE 01079,101079,,SYNTHETIC COMPANY 01079,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,42,90093,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10081,SYNTHETIC SITE 01080,101080,,SYNTHETIC COMPANY 01080,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,100,200814,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10082,SYNTHETIC SITE 01081,101081,,SYNTHETIC COMPANY 01081,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,110,225004,1,0,3,0,2,21,0,5,0,0,0,0,0,,1/1/2025,2024
10083,SYNTHETIC SITE 01082,101082,,SYNTHETIC COMPANY 01082,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,10,20129,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10084,SYNTHETIC SITE 01083,101083,,SYNTHETIC COMPANY 01083,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,22,32963,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10085,SYNTHETIC SITE 01084,101084,,SYNTHETIC COMPANY 01084,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,57,103960,1,0,2,1,1,14,4,4,0,0,0,0,0,,1/1/2025,2024
10086,SYNTHETIC SITE 01085,101085,,SYNTHETIC COMPANY 01085,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,49,106611,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10087,SYNTHETIC SITE 01086,101086,,SYNTHETIC COMPANY 01086,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,498,847177,1,0,8,2,10,56,8,20,0,0,0,0,0,,1/1/2025,2024
10088,SYNTHETIC SITE 01087,101087,,SYNTHETIC COMPANY 01087,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,27,44722,1,0,1,0,1,7,0,2,0,0,0,0,0,,1/1/2025,2024
10089,SYNTHETIC SITE 01088,101088,,SYNTHETIC COMPANY 01088,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,26,49026,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10090,SYNTHETIC SITE 01089,101089,,SYNTHETIC COMPANY 01089,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,158,358025,1,0,12,6,10,84,24,28,0,0,0,0,0,,1/1/2025,2024
10091,SYNTHETIC SITE 01090,101090,,SYNTHETIC COMPANY 01090,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,8,13623,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10092,SYNTHETIC SITE 01091,101091,,SYNTHETIC COMPANY 01091,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,3,7706,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10093,SYNTHETIC SITE 01092,101092,,SYNTHETIC COMPANY 01092,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,280,556733,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10094,SYNTHETIC SITE 01093,101093,,SYNTHETIC COMPANY 01093,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,4,5515,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10095,SYNTHETIC SITE 01094,101094,,SYNTHETIC COMPANY 01094,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,12,19692,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10096,SYNTHETIC SITE 01095,101095,,SYNTHETIC COMPANY 01095,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,43,71169,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
10097,SYNTHETIC SITE 01096,101096,,SYNTHETIC COMPANY 01096,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,830,1606864,1,0,16,3,23,112,12,42,0,0,0,0,0,,1/1/2025,2024
10098,SYNTHETIC SITE 01097,101097,,SYNTHETIC COMPANY 01097,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,151,302714,1,0,12,6,8,84,24,26,0,0,0,0,0,,1/1/2025,2024
10099,SYNTHETIC SITE 01098,101098,,SYNTHETIC COMPANY 01098,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,14,20905,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10100,SYNTHETIC SITE 01099,101099,,SYNTHETIC COMPANY 01099,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,8,15334,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10101,SYNTHETIC SITE 01100,101100,,SYNTHETIC COMPANY 01100,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,200,375430,1,0,3,3,1,21,12,7,0,0,0,0,0,,1/1/2025,2024
10102,SYNTHETIC SITE 01101,101101,,SYNTHETIC COMPANY 01101,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,38,59151,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10103,SYNTHETIC SITE 01102,101102,,SYNTHETIC COMPANY 01102,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,7,12339,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10104,SYNTHETIC SITE 01103,101103,,SYNTHETIC COMPANY 01103,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,4,6918,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10105,SYNTHETIC SITE 01104,101104,,SYNTHETIC COMPANY 01104,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,21,41439,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10106,SYNTHETIC SITE 01105,101105,,SYNTHETIC COMPANY 01105,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,19,37553,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10107,SYNTHETIC SITE 01106,101106,,SYNTHETIC COMPANY 01106,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,48,87284,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
